open	high	low	close	volume	companyName	datetime	SMA20	SMA40	SMA100	SMA200	trendlower	trendhigher	tip_vela	cncf01	tip_caida	id_cncf01	ind_posicion	id_cncf	ind_high	iniTrendLow	x	sl_highs	interc_highs	trend
223.18	223.5	222.25	222.87	6960588	AAPL	2024-09-12 16:00:00	221.287725	220.69397000000004	223.92683300000002	223.1470555				0		67.0	-1	8			297	-1.5299999999999985	688.7619999999995	234.35199999999992
222.85	224.6	222.4212	224.46	846029	AAPL	2024-09-13 09:00:00	221.53341999999998	220.72271999999998	223.909583	223.21160550000002				0		67.0	-1	8			298	-1.5299999999999985	688.7619999999995	232.82199999999995
224.49	224.496	221.135	222.52	5164625	AAPL	2024-09-13 10:00:00	221.61892000000003	220.684595	223.878783	223.2705555				0		67.0	-1	8			299	-1.5299999999999985	688.7619999999995	231.29199999999997
222.5	223.5	221.91	223.16	5776363	AAPL	2024-09-13 11:00:00	221.75814	220.72859499999998	223.84713299999999	223.3254055				0		67.0	-1	8			300	-1.5299999999999985	688.7619999999995	229.76199999999994
223.18	223.849	223.1401	223.81	3704289	AAPL	2024-09-13 12:00:00	221.94013999999999	220.799845	223.813033	223.3825055				0		67.0	-1	8			301	-1.5299999999999985	688.7619999999995	228.23199999999997
223.8	223.99	223.055	223.88	2506406	AAPL	2024-09-13 13:00:00	222.11113999999998	220.87984500000002	223.794833	223.43603050000002		223.88	hammer	0		67.0	-1	8			302	-1.5299999999999985	688.7619999999995	226.70199999999994
223.88	224.04	223.32	223.69	2220245	AAPL	2024-09-13 14:00:00	222.27039	220.96546999999995	223.764283	223.4860805				0		67.0	-1	8	224.04	True	303	-1.5299999999999985	688.7619999999995	225.17199999999997
223.7	224.02	222.41	222.4701	3360769	AAPL	2024-09-13 15:00:00	222.46439499999997	221.0137225	223.705917	223.53385600000001				0		67.0	-1	8	224.02	False	304	-1.5299999999999985	688.7619999999995	223.64199999999994
222.47	222.85	222.31	222.46	6061271	AAPL	2024-09-13 16:00:00	222.603395	221.0514725	223.648867	223.579456			inverted_hammer	0		67.0	-1	8	222.85	False	305	-1.5299999999999985	688.7619999999995	222.11199999999997
217.0	222.5	216.75	217.01	724140	AAPL	2024-09-16 09:00:00	222.40025500000002	220.94922250000005	223.538067	223.608156			inverted_hammer	0		67.0	-1	8			306	-1.5299999999999985	688.7619999999995	220.58199999999994
217.07	217.15	213.92	215.195	14290508	AAPL	2024-09-16 10:00:00	222.106005	220.8480975	223.404767	223.62133100000003	215.195			1	CN	67.0	0	8			307	-1.5299999999999985	688.7619999999995	219.05199999999996
215.18	217.22	215.02	215.3	9911898	AAPL	2024-09-16 11:00:00	221.79850499999998	220.8005975	223.27346699999998	223.62373100000002			inverted_hammer	0		67.0	1	8			308	-1.5299999999999985	688.7619999999995	217.52199999999993
215.29	216.58	214.84	215.955	6284387	AAPL	2024-09-16 12:00:00	221.45325499999998	220.70172250000002	223.15161700000002	223.63000599999998				0		67.0	1	8			309	-1.5299999999999985	688.7619999999995	215.99199999999996
215.97	216.05	214.91	215.59	4466661	AAPL	2024-09-16 13:00:00	221.097755	220.5877225	223.02421700000002	223.630781				0		67.0	1	8			310	-1.5299999999999985	688.7619999999995	214.462
215.59	216.4	215.52	216.21	3695537	AAPL	2024-09-16 14:00:00	220.856255	220.51373750000002	222.900317	223.632249				0		67.0	1	8			311	-1.5299999999999985	688.7619999999995	212.93199999999996
216.215	216.52	215.98	216.4	3600477	AAPL	2024-09-16 15:00:00	220.586255	220.47673749999998	222.789517	223.63619899999998		216.4		0		67.0	1	8			312			
216.405	216.7	215.92	216.3	7308355	AAPL	2024-09-16 16:00:00	220.30250499999997	220.35948749999997	222.68421700000002	223.636199				0		67.0	1	8			313			
216.65	217.0285	215.01	216.07	258150	AAPL	2024-09-17 09:00:00	219.981005	220.2812375	222.56972700000003	223.633149	216.07			0	CN	67.0	1	8			314			
216.1	216.69	214.18	216.22	7502887	AAPL	2024-09-17 10:00:00	219.63800499999996	220.2488625	222.472977	223.629287			hammer	0		67.0	1	8			315			
216.24	216.9	215.53	216.1299	6676038	AAPL	2024-09-17 11:00:00	219.285	220.17311250000003	222.362637	223.61678650000002				0		67.0	1	8			316			
216.105	216.84	215.96	216.6	4097073	AAPL	2024-09-17 12:00:00	218.97150000000002	220.12961249999998	222.26353699999999	223.606136		216.6		0		67.0	1	8			317			
216.6	216.63	215.23	215.795	4962850	AAPL	2024-09-17 13:00:00	218.53825	220.035835	222.11828699999998	223.59916099999998	215.795			0	CN	67.0	1	8			318			
215.81	216.39	215.05	216.1301	4133746	AAPL	2024-09-17 14:00:00	218.21875500000002	219.91883749999997	221.963888	223.5955865				0		67.0	1	8			319			
216.14	216.39	215.3	215.84	3063255	AAPL	2024-09-17 15:00:00	217.85275499999997	219.80544749999999	221.79858800000002	223.58786050000003				0		67.0	1	8			320			
215.84	216.85	215.7201	216.85	7047703	AAPL	2024-09-17 16:00:00	217.50475500000002	219.7224475	221.65028900000001	223.5843605				0		67.0	1	8			321			
215.8975	217.14	215.4412	217.125	146829	AAPL	2024-09-18 09:00:00	217.16700500000002	219.63907250000003	221.496139	223.5772855				0		67.0	1	8			322			
217.13	220.33	215.09	219.205	7015919	AAPL	2024-09-18 10:00:00	216.94275499999998	219.6065725	221.370789	223.56766050000002				0		67.0	1	8			323			
219.21	221.61	218.98	220.93	9336268	AAPL	2024-09-18 11:00:00	216.86575000000002	219.6650725	221.275589	223.56746049999998				0		67.0	1	8			324			
220.935	221.3999	219.52	219.6115	5897925	AAPL	2024-09-18 12:00:00	216.72332500000002	219.66335999999995	221.173404	223.55991649999999				0		67.0	1	8			325			
219.61	221.36	219.55	221.285	4309593	AAPL	2024-09-18 13:00:00	216.937075	219.66866499999998	221.079254	223.5584165				0		67.0	1	8			326			
221.285	221.53	220.34	220.6816	4462352	AAPL	2024-09-18 14:00:00	217.211405	219.658705	220.99537	223.5571745				0		67.0	1	8			327			
397.8899	399.23	397.39	398.62	4249245	SPY	2022-11-14 13:00:00	395.20277500000003	387.60492						0		1.0	-1	1			328			
398.62	400.17	398.39	400.1001	4864372	SPY	2022-11-14 14:00:00	395.71878	388.1594225						0		1.0	-1	1			329			
400.1	400.1799	398.53	398.75	4928203	SPY	2022-11-14 15:00:00	396.13453	388.6449225						0		1.0	-1	1			330			
398.78	399.49	394.83	395.18	13372192	SPY	2022-11-14 16:00:00	396.29953	389.0259225						0		1.0	-1	1			331			
398.0	403.54	396.8	402.43	2479675	SPY	2022-11-15 09:00:00	396.96653000000003	389.5581725				402.43		0		1.0	-1	1	403.54	True	332			
402.35	402.48	399.97	401.62	7353366	SPY	2022-11-15 10:00:00	397.48353000000003	390.08892249999997					hammer	0		1.0	-1	1	402.48	False	333	-0.451474019607844	552.682766666667	402.341918137255
401.63	402.17	399.83	400.27	7264276	SPY	2022-11-15 11:00:00	397.88403	390.5191725						0		1.0	-1	1	402.17	False	334	-0.451474019607844	552.682766666667	401.8904441176471
400.25	401.565	399.35	401.2	5889278	SPY	2022-11-15 12:00:00	398.21203	390.9356725						0		1.0	-1	1			335	-0.451474019607844	552.682766666667	401.43897009803925
401.2	401.32	399.41	399.9986	4158847	SPY	2022-11-15 13:00:00	398.37046	391.3238875						0		1.0	-1	1			336	-0.451474019607844	552.682766666667	400.98749607843143
400.0	400.29	394.49	396.47	15343358	SPY	2022-11-15 14:00:00	398.43595999999997	391.71688750000004						0		1.0	-1	1			337	-0.451474019607844	552.682766666667	400.5360220588236
396.475	399.16	394.93	398.71	11806730	SPY	2022-11-15 15:00:00	398.55496	392.1696375						0		1.0	-1	1			338	-0.451474019607844	552.682766666667	400.08454803921575
398.68	399.52	397.46	398.54	12078504	SPY	2022-11-15 16:00:00	398.72246	392.5838875						0		1.0	-1	1			339	-0.451474019607844	552.682766666667	399.6330740196079
398.2498	399.9604	396.5	396.99	1092659	SPY	2022-11-16 09:00:00	398.76371000000006	393.0093875						0		1.0	-1	1			340	-0.451474019607844	552.682766666667	399.18160000000006
396.99	397.78	395.73	396.35	6106542	SPY	2022-11-16 10:00:00	398.67221	393.4502625						0		1.0	-1	1			341	-0.451474019607844	552.682766666667	398.73012598039224
396.32	397.1818	395.185	395.53	6911051	SPY	2022-11-16 11:00:00	398.48721	393.88228999999995						0		1.0	-1	1			342	-0.451474019607844	552.682766666667	398.2786519607844
395.5	396.95	395.42	396.5	4690122	SPY	2022-11-16 12:00:00	398.38721	394.31809						0		1.0	-1	1			343	-0.451474019607844	552.682766666667	397.8271779411765
396.52	397.65	395.7209	396.71	4376190	SPY	2022-11-16 13:00:00	398.37071	394.77259250000003						0		1.0	-1	1			344	-0.451474019607844	552.682766666667	397.3757039215687
396.685	396.91	395.13	395.3	4104837	SPY	2022-11-16 14:00:00	398.27943500000003	395.2515925						0		1.0	-1	1			345	-0.451474019607844	552.682766666667	396.92422990196087
395.26	396.22	394.93	396.18	5434172	SPY	2022-11-16 15:00:00	398.166935	395.78510500000004						0		1.0	-1	1			346	-0.451474019607844	552.682766666667	396.472755882353
396.15	396.27	394.79	395.51	14261464	SPY	2022-11-16 16:00:00	398.047935	396.319105						0		1.0	-1	1			347	-0.451474019607844	552.682766666667	396.0212818627451
393.47	397.12	390.27	390.36	1355548	SPY	2022-11-17 09:00:00	397.634935	396.418855			390.36			1	CF	1.0	0	1			348	-0.451474019607844	552.682766666667	395.5698078431373
390.36	391.7	390.04	390.3744	6843364	SPY	2022-11-17 10:00:00	397.14865	396.433715					inverted_hammer	0		1.0	1	1			349	-0.451474019607844	552.682766666667	395.1183338235295
390.33	392.2	390.14	390.56	7948516	SPY	2022-11-17 11:00:00	396.73915	396.43683999999996					inverted_hammer	0		1.0	1	1			350	-0.451474019607844	552.682766666667	394.6668598039216
390.541	393.18	390.29	393.14	6609381	SPY	2022-11-17 12:00:00	396.63715	396.46834	386.222327					0		1.0	1	1			351	-0.451474019607844	552.682766666667	394.21538578431375
393.1401	394.548	392.73	394.26	6410626	SPY	2022-11-17 13:00:00	396.22864999999996	396.59759	386.261427					0		1.0	1	1			352	-0.451474019607844	552.682766666667	393.76391176470594
394.26	394.95	393.69	394.2111	5286021	SPY	2022-11-17 14:00:00	395.858205	396.6708675	386.323131					0		1.0	1	1			353			
394.22	394.65	392.5	393.15	5487537	SPY	2022-11-17 15:00:00	395.502205	396.6931175	386.414531					0		1.0	1	1			354			
393.1339	394.365	391.64	394.28	11533287	SPY	2022-11-17 16:00:00	395.156205	396.6841175	386.51193100000006					0		1.0	1	1			355			
397.32	398.07	393.3	397.8	551360	SPY	2022-11-18 09:00:00	395.046275	396.7083675	386.64263099999994			397.8	hammer	0		1.0	1	1			356			
397.8	398.09	395.56	395.785	7389673	SPY	2022-11-18 10:00:00	395.012025	396.7239925	386.74958100000003					0		1.0	1	1			357			
395.82	395.9899	394.25	394.58	8119034	SPY	2022-11-18 11:00:00	394.805525	396.6802425	386.841482					0		1.0	1	1			358			
394.59	395.99	394.05	395.14	5455211	SPY	2022-11-18 12:00:00	394.63552500000003	396.6789925	386.947582					0		1.0	1	1			359			
395.12	395.31	393.04	393.835	5014395	SPY	2022-11-18 13:00:00	394.47777499999995	396.62074249999995	387.044232		393.835			0		1.0	1	1			360			
393.83	394.86	393.38	393.89	4629568	SPY	2022-11-18 14:00:00	394.354775	396.5134925	387.15873200000004				inverted_hammer	0		1.0	1	1			361			
393.8818	394.815	393.82	394.7	4807385	SPY	2022-11-18 15:00:00	394.31327500000003	396.4002425	387.278232					0		1.0	1	1			362			
394.71	397.01	394.64	396.09	17709368	SPY	2022-11-18 16:00:00	394.292775	396.3399925	387.412032			396.09		0		1.0	1	1			363			
394.06	395.06	393.7804	394.87	337033	SPY	2022-11-21 09:00:00	394.200775	396.2857425	387.53593199999995					0		1.0	1	1			364			
394.9	395.82	394.28	395.205	4012598	SPY	2022-11-21 10:00:00	394.196025	396.23773	387.654732					0		1.0	1	1			365			
395.21	395.538	393.23	393.88	5918415	SPY	2022-11-21 11:00:00	394.081025	396.12397999999996	387.788632					0		1.0	1	1			366			
393.89	394.35	392.66	393.215	4198797	SPY	2022-11-21 12:00:00	393.96627499999994	396.007105	387.972082		393.215			0		1.0	1	1			367			
393.215	394.68	393.12	393.92	3816345	SPY	2022-11-21 13:00:00	394.144275	395.88960499999996	388.199882					0		1.0	1	1			368			
418.67	418.99	417.99	418.61	11751628	SPY	2023-05-19 16:00:00	417.31766	414.5916125	412.31510899999995	412.060211			hammer	0		26.0	-1	2			369			
418.42	419.25	418.1	418.905	429058	SPY	2023-05-22 09:00:00	417.54141	414.7534875	412.38265900000005	412.09173599999997				0		26.0	-1	2			370			
418.91	420.525	417.795	419.0684	6504621	SPY	2023-05-22 10:00:00	417.70733	414.9591975	412.452143	412.12368499999997				0		26.0	-1	2			371			
419.06	419.38	417.35	418.81	12132878	SPY	2023-05-22 11:00:00	417.91933	415.143915	412.51841799999994	412.1560345			hammer	0		26.0	-1	2			372			
418.82	419.5	418.5	419.25	5857969	SPY	2023-05-22 12:00:00	418.12133000000006	415.325665	412.631018	412.19393449999995				0		26.0	-1	2			373			
419.25	419.46	418.74	419.085	4060333	SPY	2023-05-22 13:00:00	418.34408	415.48379000000006	412.752268	412.23051				0		26.0	-1	2			374	-0.5574529670329668	630.2191241758242	421.7317145054946
419.08	419.4899	418.25	419.16	6324701	SPY	2023-05-22 14:00:00	418.54461000000003	415.65529	412.887868	412.269693			hammer	0		26.0	-1	2			375	-0.5574529670329668	630.2191241758242	421.1742615384616
419.14	420.24	419.1	419.76	7078536	SPY	2023-05-22 15:00:00	418.66861	415.83854	413.036768	412.304993		419.76		0		26.0	-1	2	420.24	True	376	-0.5574529670329668	630.2191241758242	420.6168085714287
419.76	419.95	418.405	418.78	12552986	SPY	2023-05-22 16:00:00	418.75361000000004	415.98279	413.180967	412.32919300000003				0		26.0	-1	2	419.95	False	377	-0.5574529670329668	630.2191241758242	420.0593556043957
418.5985	419.61	417.47	417.585	238983	SPY	2023-05-23 09:00:00	418.82286000000005	416.12591499999996	413.29861700000004	412.338118				0		26.0	-1	2	419.61	False	378	-0.5574529670329668	630.2191241758242	419.5019026373627
417.58	418.07	416.84	417.66	6773906	SPY	2023-05-23 10:00:00	418.92461000000003	416.27691500000003	413.413897	412.35304299999996			hammer	0		26.0	-1	2			379	-0.5574529670329668	630.2191241758242	418.94444967032973
417.65	418.13	416.96	417.382	7295922	SPY	2023-05-23 11:00:00	418.94221	416.424715	413.535226	412.37337799999995				0		26.0	-1	2			380	-0.5574529670329668	630.2191241758242	418.3869967032968
417.38	418.722	417.32	417.68	5665859	SPY	2023-05-23 12:00:00	418.86471	416.56896500000005	413.660326	412.395678			inverted_hammer	0		26.0	-1	2			381	-0.5574529670329668	630.2191241758242	417.8295437362638
417.68	417.9301	415.89	416.313	10962301	SPY	2023-05-23 13:00:00	418.63985999999994	416.67554	413.743956	412.40829299999996				0		26.0	-1	2			382	-0.5574529670329668	630.2191241758242	417.2720907692309
416.32	416.94	415.2	415.68	9844848	SPY	2023-05-23 14:00:00	418.39636	416.77054	413.79960600000004	412.416937				0		26.0	-1	2			383	-0.5574529670329668	630.2191241758242	416.7146378021979
415.69	416.25	413.68	414.71	12723148	SPY	2023-05-23 15:00:00	418.11536000000007	416.84604	413.836106	412.42133049999995				0		26.0	-1	2			384	-0.5574529670329668	630.2191241758242	416.1571848351649
414.73	415.08	413.885	414.09	20272106	SPY	2023-05-23 16:00:00	417.89411	416.94204	413.86690600000003	412.4206805				0		26.0	-1	2			385	-0.5574529670329668	630.2191241758242	415.5997318681319
412.8988	414.94	412.21	412.29	349096	SPY	2023-05-24 09:00:00	417.5746700000001	416.94529	413.878916	412.42353049999997			inverted_hammer	0		26.0	-1	2			386	-0.5574529670329668	630.2191241758242	415.042278901099
412.27	417.685	410.97	411.135	8271782	SPY	2023-05-24 10:00:00	417.23117	416.954165	413.871667	412.41770549999995			inverted_hammer	0		26.0	-1	2			387	-0.5574529670329668	630.2191241758242	414.48482593406607
411.13	412.43	410.3	410.46	12082379	SPY	2023-05-24 11:00:00	416.82066999999995	416.918665	413.843707	412.4034055			inverted_hammer	0		26.0	-1	2			388	-0.5574529670329668	630.2191241758242	413.9273729670331
410.47	411.93	410.1501	410.43	11159725	SPY	2023-05-24 12:00:00	416.41166999999996	416.86466499999995	413.821907	412.38695549999994	410.43		inverted_hammer	1	CF	26.0	0	2			389	-0.5574529670329668	630.2191241758242	413.3699200000001
410.43	410.98	409.8795	410.61	7908601	SPY	2023-05-24 13:00:00	415.99691999999993	416.769165	413.79650699999996	412.369851				0		26.0	1	2			390	-0.5574529670329668	630.2191241758242	412.8124670329671
410.61	411.54	409.9901	411.2	6175368	SPY	2023-05-24 14:00:00	415.6035	416.655415	413.78678099999996	412.353154				0		26.0	1	2			391	-0.5574529670329668	630.2191241758242	412.2550140659341
411.2	411.57	410.13	410.45	6549767	SPY	2023-05-24 15:00:00	415.18550000000005	416.552415	413.76738000000006	412.33275399999997				0		26.0	1	2			392	-0.5574529670329668	630.2191241758242	411.6975610989012
410.46	412.82	410.17	411.09	22061531	SPY	2023-05-24 16:00:00	414.77750000000003	416.44941500000004	413.75188	412.317154			inverted_hammer	0		26.0	1	2			393	-0.5574529670329668	630.2191241758242	411.14010813186826
413.55	415.21	411.09	415.0	2169096	SPY	2023-05-25 09:00:00	414.57325000000003	416.458665	413.77918	412.334454				0		26.0	1	2			394			
414.98	415.32	411.0315	413.15	21535554	SPY	2023-05-25 10:00:00	414.27275	416.40868	413.78308000000004	412.341904				0		26.0	1	2			395			
413.14	413.97	411.0315	413.7399	24311606	SPY	2023-05-25 11:00:00	413.971745	416.32017749999994	413.789279	412.34700399999997			hammer	0		26.0	1	2			396			
413.74	414.63	411.0315	413.1018	23375728	SPY	2023-05-25 12:00:00	413.687835	416.2207225	413.792397	412.350924				0		26.0	1	2			397			
413.11	414.55	411.0315	413.6707	17728440	SPY	2023-05-25 13:00:00	413.49212	416.15748999999994	413.81710400000003	412.3530775				0		26.0	1	2			398			
413.69	415.1	411.0315	414.9799	13203542	SPY	2023-05-25 14:00:00	413.358115	416.1413625	413.850603	412.36182700000006			hammer	0		26.0	1	2			399			
414.97	416.16	411.0315	414.1199	10798601	SPY	2023-05-25 15:00:00	413.19501	416.06861	413.878102	412.37427599999995			hammer	0		26.0	1	2			400			
414.12	415.68	393.84	414.63	18174482	SPY	2023-05-25 16:00:00	413.04250999999994	415.9536099999999	413.91410199999996	412.388026			hammer	0		26.0	1	2			401			
415.4216	415.9	413.6	415.35	659741	SPY	2023-05-26 09:00:00	412.99436	415.81710999999996	413.954052	412.40477599999997			hammer	0		26.0	1	2			402			
415.3	417.41	415.22	417.02	8810083	SPY	2023-05-26 10:00:00	413.06136	415.72886	414.00585199999995	412.435126				0		26.0	1	2			403			
417.0	419.81	416.88	419.36	16001814	SPY	2023-05-26 11:00:00	413.29386000000005	415.70461000000006	414.084753	412.4778445				0		26.0	1	2			404			
419.37	419.72	418.2799	419.05	10385436	SPY	2023-05-26 12:00:00	413.54186	415.71798499999994	414.165653	412.51436950000004				0		26.0	1	2			405			
419.06	419.97	418.97	419.72	6987487	SPY	2023-05-26 13:00:00	413.91336	415.74401499999993	414.22035300000005	412.55491950000004				0		26.0	1	2			406			
419.725	420.03	419.15	419.565	5942128	SPY	2023-05-26 14:00:00	414.33486000000005	415.783015	414.291093	412.59164450000003				0		26.0	1	2			407			
419.57	420.49	419.05	420.12	6120145	SPY	2023-05-26 15:00:00	414.81786	415.819265	414.38310299999995	412.6321445				0		26.0	1	2			408			
420.13	420.77	419.78	419.98	20793916	SPY	2023-05-26 16:00:00	415.29535999999996	415.85351499999996	414.4661530000001	412.6711445			inverted_hammer	0		26.0	1	2			409			
477.2	477.345	476.26	476.68	20406595	SPY	2023-12-28 16:00:00	476.20394999999996	474.613845	471.49747499999995	463.93192300000004				0		56.0	-1	3			410			
477.22	477.65	476.48	476.525	174176	SPY	2023-12-29 09:00:00	476.2777	474.73197	471.653122	464.0399479999999				0		56.0	-1	3	477.65	True	411			
476.53	477.295	476.41	476.76	4357122	SPY	2023-12-29 10:00:00	476.35570000000007	474.86597	471.80431400000003	464.149073			inverted_hammer	0		56.0	-1	3	477.295	False	412			
476.76	477.03	475.04	475.4403	13021197	SPY	2023-12-29 11:00:00	476.33971999999994	474.9727275	471.943317	464.25373250000007				0		56.0	-1	3			413			
475.45	475.685	473.77	474.2	15450402	SPY	2023-12-29 12:00:00	476.27022	475.06397749999996	472.065617	464.3471825				0		56.0	-1	3			414			
474.2	474.58	473.3	474.48	9438660	SPY	2023-12-29 13:00:00	476.20721999999995	475.18898	472.19301699999994	464.44417999999996			hammer	0		56.0	-1	3			415	-0.343187969924811	618.4410413533831	476.0180338345865
474.48	475.32	473.815	475.05	7965633	SPY	2023-12-29 14:00:00	476.15922	475.30147999999997	472.328567	464.54283000000004				0		56.0	-1	3			416	-0.343187969924811	618.4410413533831	475.67484586466173
475.06	475.695	474.89	475.565	13179431	SPY	2023-12-29 15:00:00	476.16696999999994	475.42635500000006	472.457617	464.646455				0		56.0	-1	3			417	-0.343187969924811	618.4410413533831	475.33165789473685
475.565	475.89	474.49	475.35	31054018	SPY	2023-12-29 16:00:00	476.14572	475.49335499999995	472.58521700000006	464.74805499999997			hammer	0		56.0	-1	3			418	-0.343187969924811	618.4410413533831	474.9884699248121
471.775	477.3	471.64	472.05	568811	SPY	2024-01-02 09:00:00	475.9707200000001	475.44535499999995	472.679517	464.83123			inverted_hammer	0		56.0	-1	3	477.3	False	419	-0.343187969924811	618.4410413533831	474.6452819548873
472.04	472.8	471.36	472.27	12533264	SPY	2024-01-02 10:00:00	475.78322	475.3793549999999	472.770117	464.9163295				0		56.0	-1	3			420	-0.343187969924811	618.4410413533831	474.3020939849624
472.275	472.71	471.3	471.68	10075308	SPY	2024-01-02 11:00:00	475.59172	475.317605	472.851267	464.9990795				0		56.0	-1	3			421	-0.343187969924811	618.4410413533831	473.95890601503766
471.67	473.29	471.63	473.185	8322702	SPY	2024-01-02 12:00:00	475.42546999999996	475.29560499999997	472.94151700000003	465.0902545				0		56.0	-1	3			422	-0.343187969924811	618.4410413533831	473.6157180451128
473.19	473.67	472.59	472.65	8941505	SPY	2024-01-02 13:00:00	475.22547000000003	475.24810499999995	473.01521699999995	465.1772045				0		56.0	-1	3			423	-0.343187969924811	618.4410413533831	473.272530075188
472.65	472.97	472.0	472.1499	8633276	SPY	2024-01-02 14:00:00	474.9734649999999	475.1963525	473.09196599999996	465.262804				0		56.0	-1	3			424	-0.343187969924811	618.4410413533831	472.92934210526323
472.13	472.25	470.92	470.925	10370668	SPY	2024-01-02 15:00:00	474.665715	475.12247749999995	473.14971599999996	465.34092899999996				0		56.0	-1	3			425	-0.343187969924811	618.4410413533831	472.5861541353384
470.9275	472.67	470.49	472.6	32424206	SPY	2024-01-02 16:00:00	474.45271	475.09697750000004	473.229316	465.426754				0		56.0	-1	3			426	-0.343187969924811	618.4410413533831	472.2429661654136
470.96	472.75	470.54	470.645	411038	SPY	2024-01-03 09:00:00	474.12100499999997	475.00635250000005	473.290966	465.506879			inverted_hammer	0		56.0	-1	3			427	-0.343187969924811	618.4410413533831	471.8997781954888
470.65	472.165	469.65	469.97	9279291	SPY	2024-01-03 10:00:00	473.76851000000005	474.8888524999999	473.346466	465.58414450000004			inverted_hammer	0		56.0	-1	3			428	-0.343187969924811	618.4410413533831	471.556590225564
469.95	470.96	468.71	469.39	17131505	SPY	2024-01-03 11:00:00	473.37825999999995	474.75110250000006	473.34256600000003	465.6571445				0		56.0	-1	3			429	-0.343187969924811	618.4410413533831	471.21340225563915
469.39	469.93	469.1299	469.2601	10539049	SPY	2024-01-03 12:00:00	473.007265	474.6056075	473.33076700000004	465.728251	469.2601		inverted_hammer	1	CN	56.0	0	3			430	-0.343187969924811	618.4410413533831	470.8702142857144
469.26	470.39	468.97	470.3	6160980	SPY	2024-01-03 13:00:00	472.696015	474.48685750000004	473.30046699999997	465.80390100000005		470.3		0		56.0	1	3			431	-0.343187969924811	618.4410413533831	470.5270263157895
470.29	470.77	469.86	470.0825	6139713	SPY	2024-01-03 14:00:00	472.36214	474.35892	473.269892	465.87863849999997				0		56.0	1	3			432	-0.343187969924811	618.4410413533831	470.18383834586473
470.08	471.19	468.95	470.2283	14614484	SPY	2024-01-03 15:00:00	472.10154	474.22062999999997	473.246276	465.95650499999994				0		56.0	1	3			433	-0.343187969924811	618.4410413533831	469.8406503759399
470.23	470.29	468.17	468.73	25265512	SPY	2024-01-03 16:00:00	471.82804	474.04913	473.20817600000004	466.0276549999999				0		56.0	1	3			434	-0.343187969924811	618.4410413533831	469.4974624060151
469.08	469.9	468.5	468.64	374979	SPY	2024-01-04 09:00:00	471.53604000000007	473.87163	473.174675	466.1012549999999	468.64			0	CN	56.0	1	3			435			
468.65	470.505	468.1	468.92	6583484	SPY	2024-01-04 10:00:00	471.22954	473.69438	473.16207499999996	466.1777895			inverted_hammer	0		56.0	1	3			436			
468.9	470.24	468.685	469.851	8113383	SPY	2024-01-04 11:00:00	470.94384	473.55540499999995	473.14538500000003	466.2511945		469.851		0		56.0	1	3			437			
469.87	470.96	469.46	469.72	6799885	SPY	2024-01-04 12:00:00	470.66234000000003	473.40403	473.122585	466.3196945			inverted_hammer	0		56.0	1	3			438			
469.72	469.8382	468.665	469.132	5530693	SPY	2024-01-04 13:00:00	470.51644	473.24357999999995	473.113905	466.39085400000005				0		56.0	1	3			439			
469.13	469.47	468.97	469.07	3916794	SPY	2024-01-04 14:00:00	470.35644	473.06983	473.113105	466.464254			inverted_hammer	0		56.0	1	3			440			
469.08	469.33	468.17	468.68	10400040	SPY	2024-01-04 15:00:00	470.20644000000004	472.89907999999997	473.096705	466.53390399999995				0		56.0	1	3			441			
468.6832	469.04	467.05	467.27	26361260	SPY	2024-01-04 16:00:00	469.91069000000005	472.66808000000003	473.068606	466.59585400000003				0		56.0	1	3			442			
466.24	467.74	464.61	466.37	2167359	SPY	2024-01-05 09:00:00	469.59668999999997	472.41108	473.038756	466.642054	466.37			0	CF	56.0	1	3			443			
466.4	470.665	466.38	468.1699	8126390	SPY	2024-01-05 10:00:00	469.39769000000007	472.1855775	473.033655	466.69235349999997				0		56.0	1	3			444			
468.15	470.42	468.15	470.14	13159281	SPY	2024-01-05 11:00:00	469.35844	472.01207750000003	473.045155	466.76000350000004		470.14		0		56.0	1	3			445			
470.14	470.44	468.59	468.79	8485494	SPY	2024-01-05 12:00:00	469.16794	471.81032500000003	473.039355	466.8251285				0		56.0	1	3			446			
468.77	468.84	467.14	467.54	11579758	SPY	2024-01-05 13:00:00	469.01269	471.56684749999994	473.004755	466.8813785				0		56.0	1	3			447			
467.525	468.69	466.68	468.35	8149704	SPY	2024-01-05 14:00:00	468.93169	471.3501	472.974555	466.942623				0		56.0	1	3			448			
468.37	468.98	466.65	466.815	7974933	SPY	2024-01-05 15:00:00	468.80294000000004	471.0906	472.930005	466.999073	466.815			0	CN	56.0	1	3			449			
466.82	468.29	466.43	467.96	16432972	SPY	2024-01-05 16:00:00	468.737935	470.8726	472.88970500000005	467.065773				0		56.0	1	3			450			
521.865	521.865	515.5	515.891	26202449	SPY	2024-04-04 15:00:00	519.9949349999999	521.0824375	519.847281	515.9932655				0		67.0	-1	4			451			
515.89	516.06	512.755	513.03	33614886	SPY	2024-04-04 16:00:00	519.790055	520.8289374999999	519.8353309999999	516.0274655000001	513.03			0	CF	67.0	-1	4			452			
514.4412	515.749	512.5	514.4393	2319878	SPY	2024-04-05 09:00:00	519.6135200000001	520.61192	519.84459	516.060412				0		67.0	-1	4			453			
514.48	518.925	513.525	515.92	7570270	SPY	2024-04-05 10:00:00	519.5220200000001	520.4289200000001	519.86579	516.097562				0		67.0	-1	4			454			
