fecha	open	high	low	close	volume	companyName	fecha2
2023-10-09 07:00:00	427.0	427.14	426.43	426.8	237982	SPY	2023-10-09 08:00:00
2023-10-09 06:00:00	427.06	427.59	426.89	426.89	51490	SPY	2023-10-09 07:00:00
2023-10-09 05:00:00	427.03	427.62	426.9	427.07	60955	SPY	2023-10-09 06:00:00
2023-10-09 04:00:00	426.08	427.2	425.91	427.08	97365	SPY	2023-10-09 05:00:00
2023-10-06 20:00:00	429.54	429.54	429.54	429.54	1554748	SPY	2023-10-06 21:00:00
2023-10-06 19:00:00	429.89	430.2	429.85	430.11	37529	SPY	2023-10-06 20:00:00
2023-10-06 18:00:00	429.94	430.15	429.54	429.85	1596116	SPY	2023-10-06 19:00:00
2023-10-06 17:00:00	429.8	430.4228	429.75	429.93	38394	SPY	2023-10-06 18:00:00
2023-10-06 16:00:00	429.52	430.9099	421.0	429.81	14561345	SPY	2023-10-06 17:00:00
2023-10-06 15:00:00	430.69	430.95	429.38	429.52	24167302	SPY	2023-10-06 16:00:00
2023-10-06 14:00:00	429.74	431.125	429.34	430.69	9702980	SPY	2023-10-06 15:00:00
2023-10-06 13:00:00	428.28	429.87	428.085	429.74	8107494	SPY	2023-10-06 14:00:00
2023-10-06 12:00:00	428.88	429.28	427.66	428.25	12911660	SPY	2023-10-06 13:00:00
2023-10-06 11:00:00	423.82	428.9	423.782	428.879	15941436	SPY	2023-10-06 12:00:00
2023-10-06 10:00:00	421.94	424.32	420.6	423.81	16964610	SPY	2023-10-06 11:00:00
2023-10-06 09:00:00	420.53	423.0	420.19	421.91	10669120	SPY	2023-10-06 10:00:00
2023-10-06 08:00:00	425.34	425.84	419.7	420.51	2920995	SPY	2023-10-06 09:00:00
2023-10-06 07:00:00	425.46	425.65	424.74	424.809	180995	SPY	2023-10-06 08:00:00
2023-10-06 06:00:00	425.09	425.89	424.97	425.51	51604	SPY	2023-10-06 07:00:00
2023-10-06 05:00:00	424.51	425.09	424.42	425.07	21051	SPY	2023-10-06 06:00:00
2023-10-06 04:00:00	424.65	425.06	424.36	424.5	65122	SPY	2023-10-06 05:00:00
2023-10-05 20:00:00	424.5	424.5	424.5	424.5	699601	SPY	2023-10-05 21:00:00
2023-10-05 19:00:00	424.21	424.23	423.91	423.97	27958	SPY	2023-10-05 20:00:00
2023-10-05 18:00:00	424.1	424.5	424.1	424.18	720201	SPY	2023-10-05 19:00:00
2023-10-05 17:00:00	424.26	438.7204	423.2735	424.07	77058	SPY	2023-10-05 18:00:00
2023-10-05 16:00:00	424.46	425.0	421.7526	424.22	7940955	SPY	2023-10-05 17:00:00
2023-10-05 15:00:00	425.065	425.18	424.18	424.46	12020799	SPY	2023-10-05 16:00:00
2023-10-05 14:00:00	424.095	425.37	423.8908	425.04	8161298	SPY	2023-10-05 15:00:00
2023-10-05 13:00:00	422.62	424.1999	421.87	424.07	8489052	SPY	2023-10-05 14:00:00
2023-10-05 12:00:00	422.0291	423.45	421.85	422.6199	6742370	SPY	2023-10-05 13:00:00
2023-10-05 11:00:00	421.98	422.6	421.1701	422.03	9049366	SPY	2023-10-05 12:00:00
2023-10-05 10:00:00	424.14	424.15	421.645	421.9801	11303135	SPY	2023-10-05 11:00:00
2023-10-05 09:00:00	423.84	425.26	421.005	424.13	6513919	SPY	2023-10-05 10:00:00
2023-10-05 08:00:00	424.93	425.46	423.12	423.85	823726	SPY	2023-10-05 09:00:00
2023-10-05 07:00:00	424.53	425.11	424.0	425.07	283687	SPY	2023-10-05 08:00:00
2023-10-05 06:00:00	423.66	424.65	423.39	424.51	36065	SPY	2023-10-05 07:00:00
2023-10-05 05:00:00	423.64	423.86	423.14	423.59	18834	SPY	2023-10-05 06:00:00
2023-10-05 04:00:00	424.06	424.85	423.63	423.71	33324	SPY	2023-10-05 05:00:00
2023-10-04 20:00:00	424.66	424.66	424.66	424.66	1610436	SPY	2023-10-04 21:00:00
2023-10-04 19:00:00	424.145	424.27	424.02	424.24	39837	SPY	2023-10-04 20:00:00
2023-10-04 18:00:00	424.14	424.66	423.94	424.15	1718303	SPY	2023-10-04 19:00:00
2023-10-04 17:00:00	424.17	436.898	422.71	424.15	99326	SPY	2023-10-04 18:00:00
2023-10-04 16:00:00	424.7	424.9199	421.5	424.18	10700406	SPY	2023-10-04 17:00:00
2023-10-04 15:00:00	423.2	425.4299	423.04	424.71	20707888	SPY	2023-10-04 16:00:00
2023-10-04 14:00:00	422.17	423.33	421.64	423.19	9096376	SPY	2023-10-04 15:00:00
2023-10-04 13:00:00	423.645	423.72	422.04	422.2	7606533	SPY	2023-10-04 14:00:00
2023-10-04 12:00:00	423.93	424.36	423.25	423.6017	8434442	SPY	2023-10-04 13:00:00
2023-10-04 11:00:00	421.05	423.965	420.68	423.955	10551789	SPY	2023-10-04 12:00:00
2023-10-04 10:00:00	422.52	422.91	420.56	421.05	14030560	SPY	2023-10-04 11:00:00
2023-10-04 09:00:00	422.61	423.37	421.91	422.5201	7291628	SPY	2023-10-04 10:00:00
2023-10-04 08:00:00	421.4216	423.28	418.8	422.63	1207182	SPY	2023-10-04 09:00:00
2023-10-04 07:00:00	421.46	422.57	421.24	422.38	558977	SPY	2023-10-04 08:00:00
2023-10-04 06:00:00	421.65	421.97	421.02	421.4	110636	SPY	2023-10-04 07:00:00
2023-10-04 05:00:00	420.93	421.75	420.8	421.68	66495	SPY	2023-10-04 06:00:00
2023-10-04 04:00:00	420.33	421.31	420.03	421.07	64098	SPY	2023-10-04 05:00:00
2023-10-03 20:00:00	421.59	421.59	421.59	421.59	1373328	SPY	2023-10-03 21:00:00
2023-10-03 19:00:00	421.53	421.67	421.1	421.55	67647	SPY	2023-10-03 20:00:00
2023-10-03 18:00:00	421.24	421.59	421.07	421.53	1573149	SPY	2023-10-03 19:00:00
2023-10-03 17:00:00	421.28	445.2165	421.11	421.25	153538	SPY	2023-10-03 18:00:00
2023-10-03 16:00:00	421.68	427.3729	421.27	421.31	11103759	SPY	2023-10-03 17:00:00
2023-10-03 15:00:00	421.15	421.74	420.29	421.67	20845886	SPY	2023-10-03 16:00:00
2023-10-03 14:00:00	420.9	421.55	420.18	421.14	10897261	SPY	2023-10-03 15:00:00
2023-10-03 13:00:00	422.21	422.83	420.74	420.89	9150479	SPY	2023-10-03 14:00:00
2023-10-03 12:00:00	421.19	422.58	421.11	422.22	10574830	SPY	2023-10-03 13:00:00
2023-10-03 11:00:00	421.75	427.3729	420.76	421.199	12373275	SPY	2023-10-03 12:00:00
2023-10-03 10:00:00	426.29	426.34	421.46	421.763	21735224	SPY	2023-10-03 11:00:00
2023-10-03 09:00:00	424.39	426.65	424.22	426.29	7315078	SPY	2023-10-03 10:00:00
2023-10-03 08:00:00	425.37	428.4304	424.24	424.39	1081648	SPY	2023-10-03 09:00:00
2023-10-03 07:00:00	427.24	427.24	425.07	425.36	893180	SPY	2023-10-03 08:00:00
2023-10-03 06:00:00	427.67	428.12	427.22	427.22	28376	SPY	2023-10-03 07:00:00
2023-10-03 05:00:00	428.15	428.15	427.47	427.58	26647	SPY	2023-10-03 06:00:00
2023-10-03 04:00:00	427.38	428.48	427.38	428.09	60714	SPY	2023-10-03 05:00:00
2023-10-02 20:00:00	427.31	427.31	427.31	427.31	646830	SPY	2023-10-02 21:00:00
2023-10-02 19:00:00	427.36	427.63	427.09	427.4	100267	SPY	2023-10-02 20:00:00
2023-10-02 18:00:00	427.35	427.69	427.25	427.32	746570	SPY	2023-10-02 19:00:00
2023-10-02 17:00:00	427.61	438.8019	411.2435	427.25	115918	SPY	2023-10-02 18:00:00
2023-10-02 16:00:00	427.36	427.76	425.1785	427.44	5237949	SPY	2023-10-02 17:00:00
2023-10-02 15:00:00	425.11	427.37	424.515	427.36	19090971	SPY	2023-10-02 16:00:00
2023-10-02 14:00:00	425.5	426.78	424.55	425.1299	9816439	SPY	2023-10-02 15:00:00
2023-10-02 13:00:00	424.82	426.0	424.575	425.4973	7885171	SPY	2023-10-02 14:00:00
2023-10-02 12:00:00	425.81	426.07	424.46	424.82	9593867	SPY	2023-10-02 13:00:00
2023-10-02 11:00:00	426.39	428.6	425.5	425.8096	11528850	SPY	2023-10-02 12:00:00
2023-10-02 10:00:00	426.68	428.0973	425.91	426.365	12833656	SPY	2023-10-02 11:00:00
2023-10-02 09:00:00	426.42	431.425	425.85	426.7238	7876261	SPY	2023-10-02 10:00:00
2023-10-02 08:00:00	427.5	430.35	426.22	426.435	402790	SPY	2023-10-02 09:00:00
2023-10-02 07:00:00	427.47	427.75	426.73	426.9	314394	SPY	2023-10-02 08:00:00
2023-10-02 06:00:00	427.71	427.76	427.26	427.48	86370	SPY	2023-10-02 07:00:00
2023-10-02 05:00:00	429.43	429.5	427.54	427.75	69961	SPY	2023-10-02 06:00:00
2023-10-02 04:00:00	429.85	430.19	428.52	429.52	39755	SPY	2023-10-02 05:00:00
2023-09-29 20:00:00	427.48	427.48	427.48	427.48	1845456	SPY	2023-09-29 21:00:00
2023-09-29 19:00:00	427.6	427.7	427.43	427.45	22658	SPY	2023-09-29 20:00:00
2023-09-29 18:00:00	427.48	427.85	427.48	427.6	1959353	SPY	2023-09-29 19:00:00
2023-09-29 17:00:00	427.7	433.9772	427.54	427.725	65572	SPY	2023-09-29 18:00:00
2023-09-29 16:00:00	427.39	430.5158	426.94	427.73	16760855	SPY	2023-09-29 17:00:00
2023-09-29 15:00:00	428.21	428.875	426.74	427.39	28636358	SPY	2023-09-29 16:00:00
2023-09-29 14:00:00	426.17	428.4661	425.91	428.21	15015197	SPY	2023-09-29 15:00:00
2023-09-29 13:00:00	428.23	428.24	426.17	426.17	13099482	SPY	2023-09-29 14:00:00
2023-09-29 12:00:00	429.23	429.75	427.89	428.2201	8782457	SPY	2023-09-29 13:00:00
2023-09-29 11:00:00	430.56	431.36	428.635	429.23	10766379	SPY	2023-09-29 12:00:00
2023-09-29 10:00:00	431.41	431.76	430.04	430.5408	12835943	SPY	2023-09-29 11:00:00
2023-09-29 09:00:00	431.52	431.85	430.57	431.39	10224946	SPY	2023-09-29 10:00:00
2023-09-29 08:00:00	430.45	432.0	428.32	431.56	2034611	SPY	2023-09-29 09:00:00
2023-09-29 07:00:00	430.49	430.78	429.83	429.96	316582	SPY	2023-09-29 08:00:00
2023-09-29 06:00:00	430.52	430.85	430.29	430.49	45531	SPY	2023-09-29 07:00:00
2023-09-29 05:00:00	430.11	430.61	430.04	430.54	23228	SPY	2023-09-29 06:00:00
2023-09-29 04:00:00	430.26	430.63	429.71	430.08	60535	SPY	2023-09-29 05:00:00
2023-09-28 20:00:00	428.52	428.52	428.52	428.52	887062	SPY	2023-09-28 21:00:00
2023-09-28 19:00:00	429.04	429.5879	428.6	428.6496	68391	SPY	2023-09-28 20:00:00
2023-09-28 18:00:00	428.75	429.32	428.52	429.02	1134232	SPY	2023-09-28 19:00:00
2023-09-28 17:00:00	428.99	428.99	428.52	428.75	200833	SPY	2023-09-28 18:00:00
2023-09-28 16:00:00	428.53	449.49	425.9452	428.92	8298492	SPY	2023-09-28 17:00:00
2023-09-28 15:00:00	428.39	429.765	427.97	428.53	18064912	SPY	2023-09-28 16:00:00
2023-09-28 14:00:00	428.17	429.105	427.47	428.385	8446102	SPY	2023-09-28 15:00:00
2023-09-28 13:00:00	428.94	429.27	427.66	428.155	9219722	SPY	2023-09-28 14:00:00
2023-09-28 12:00:00	429.44	430.2499	428.57	428.92	12249513	SPY	2023-09-28 13:00:00
2023-09-28 11:00:00	427.35	429.615	426.97	429.44	14488078	SPY	2023-09-28 12:00:00
2023-09-28 10:00:00	426.72	427.56	425.32	427.36	12469378	SPY	2023-09-28 11:00:00
2023-09-28 09:00:00	425.42	427.535	423.095	426.7	8021643	SPY	2023-09-28 10:00:00
2023-09-28 08:00:00	425.87	427.54	425.13	425.46	1581177	SPY	2023-09-28 09:00:00
2023-09-28 07:00:00	426.5	426.5	425.3	425.87	452499	SPY	2023-09-28 08:00:00
2023-09-28 06:00:00	426.52	426.86	426.13	426.5	112173	SPY	2023-09-28 07:00:00
2023-09-28 05:00:00	425.88	426.56	424.95	426.55	66040	SPY	2023-09-28 06:00:00
2023-09-28 04:00:00	426.22	426.65	425.59	425.82	46409	SPY	2023-09-28 05:00:00
2023-09-27 20:00:00	426.05	426.05	426.05	426.05	983744	SPY	2023-09-27 21:00:00
2023-09-27 19:00:00	426.365	426.73	426.2	426.68	62728	SPY	2023-09-27 20:00:00
2023-09-27 18:00:00	426.85	426.89	426.05	426.36	1125225	SPY	2023-09-27 19:00:00
2023-09-27 17:00:00	426.8	426.89	426.62	426.85	104770	SPY	2023-09-27 18:00:00
2023-09-27 16:00:00	426.02	442.71	423.2	426.67	11916873	SPY	2023-09-27 17:00:00
2023-09-27 15:00:00	425.885	427.539	424.855	426.02	23395817	SPY	2023-09-27 16:00:00
2023-09-27 14:00:00	423.309	426.33	422.605	425.88	15582861	SPY	2023-09-27 15:00:00
2023-09-27 13:00:00	424.0699	424.68	422.29	423.31	13363428	SPY	2023-09-27 14:00:00
2023-09-27 12:00:00	424.88	424.89	423.76	424.07	10887437	SPY	2023-09-27 13:00:00
2023-09-27 11:00:00	425.17	426.12	424.59	424.8809	11062641	SPY	2023-09-27 12:00:00
2023-09-27 10:00:00	426.905	427.119	425.01	425.16	12703762	SPY	2023-09-27 11:00:00
2023-09-27 09:00:00	427.72	427.95	426.64	426.88	6347643	SPY	2023-09-27 10:00:00
2023-09-27 08:00:00	427.43	428.07	425.88	427.73	686563	SPY	2023-09-27 09:00:00
2023-09-27 07:00:00	427.45	427.84	427.12	427.67	282217	SPY	2023-09-27 08:00:00
2023-09-27 06:00:00	427.37	427.54	427.09	427.52	52255	SPY	2023-09-27 07:00:00
2023-09-27 05:00:00	427.89	427.94	427.23	427.4	46583	SPY	2023-09-27 06:00:00
2023-09-27 04:00:00	428.0	428.11	427.21	427.8	36366	SPY	2023-09-27 05:00:00
2023-09-26 20:00:00	425.88	425.88	425.88	425.88	2566310	SPY	2023-09-26 21:00:00
2023-09-26 19:00:00	426.28	426.62	426.25	426.56	51783	SPY	2023-09-26 20:00:00
2023-09-26 18:00:00	426.51	426.61	425.88	426.27	2662681	SPY	2023-09-26 19:00:00
2023-09-26 17:00:00	426.43	432.9871	424.261	426.51	143326	SPY	2023-09-26 18:00:00
2023-09-26 16:00:00	425.83	432.1528	425.7793	426.42	18643832	SPY	2023-09-26 17:00:00
2023-09-26 15:00:00	425.815	426.04	425.02	425.83	23903921	SPY	2023-09-26 16:00:00
2023-09-26 14:00:00	426.73	426.74	425.47	425.82	9484357	SPY	2023-09-26 15:00:00
2023-09-26 13:00:00	427.57	427.98	426.01	426.71	8901050	SPY	2023-09-26 14:00:00
2023-09-26 12:00:00	427.11	427.965	426.87	427.56	6542814	SPY	2023-09-26 13:00:00
2023-09-26 11:00:00	428.01	428.24	426.63	427.1	9685783	SPY	2023-09-26 12:00:00
2023-09-26 10:00:00	428.69	429.0799	426.9917	428.025	14990181	SPY	2023-09-26 11:00:00
2023-09-26 09:00:00	429.7	429.82	428.53	428.7	7963178	SPY	2023-09-26 10:00:00
2023-09-26 08:00:00	430.58	444.02	428.91	429.67	513974	SPY	2023-09-26 09:00:00
2023-09-26 07:00:00	430.54	430.91	429.87	430.56	191444	SPY	2023-09-26 08:00:00
2023-09-26 06:00:00	429.79	430.59	429.79	430.59	96652	SPY	2023-09-26 07:00:00
2023-09-26 05:00:00	430.31	430.51	429.72	429.73	42308	SPY	2023-09-26 06:00:00
2023-09-26 04:00:00	430.41	430.82	429.77	430.31	50182	SPY	2023-09-26 05:00:00
2023-09-25 20:00:00	432.23	432.23	432.23	432.23	985628	SPY	2023-09-25 21:00:00
2023-09-25 19:00:00	432.28	432.28	432.09	432.11	47660	SPY	2023-09-25 20:00:00
2023-09-25 18:00:00	432.53	432.53	432.23	432.27	1065573	SPY	2023-09-25 19:00:00
2023-09-25 17:00:00	432.61	433.4862	432.23	432.55	91494	SPY	2023-09-25 18:00:00
2023-09-25 16:00:00	432.22	432.61	430.1728	432.55	11398043	SPY	2023-09-25 17:00:00
2023-09-25 15:00:00	430.86	432.27	429.98	432.22	14884994	SPY	2023-09-25 16:00:00
2023-09-25 14:00:00	431.48	431.73	430.78	430.84	7324248	SPY	2023-09-25 15:00:00
2023-09-25 13:00:00	431.1	431.85	430.62	431.47	5274238	SPY	2023-09-25 14:00:00
2023-09-25 12:00:00	431.26	432.02	430.61	431.08	5613576	SPY	2023-09-25 13:00:00
2023-09-25 11:00:00	429.211	431.69	429.14	431.27	10353074	SPY	2023-09-25 12:00:00
2023-09-25 10:00:00	430.57	430.71	429.21	429.215	9595097	SPY	2023-09-25 11:00:00
2023-09-25 09:00:00	429.06	432.415	428.23	430.56	6932812	SPY	2023-09-25 10:00:00
2023-09-25 08:00:00	430.33	432.19	428.72	429.05	580358	SPY	2023-09-25 09:00:00
2023-09-25 07:00:00	430.2	430.47	429.11	429.27	408661	SPY	2023-09-25 08:00:00
2023-09-25 06:00:00	430.26	430.6	429.82	430.19	74543	SPY	2023-09-25 07:00:00
2023-09-25 05:00:00	429.7	430.33	429.6	430.25	54032	SPY	2023-09-25 06:00:00
2023-09-25 04:00:00	431.94	432.02	429.07	429.71	133315	SPY	2023-09-25 05:00:00
2023-09-22 20:00:00	430.42	430.42	430.42	430.42	1002437	SPY	2023-09-22 21:00:00
2023-09-22 19:00:00	430.66	430.9	430.4	430.69	52969	SPY	2023-09-22 20:00:00
2023-09-22 18:00:00	430.9	430.95	430.42	430.7	1035352	SPY	2023-09-22 19:00:00
2023-09-22 17:00:00	430.51	448.8129	430.39	430.88	230241	SPY	2023-09-22 18:00:00
2023-09-22 16:00:00	430.39	443.4793	430.24	430.51	19165145	SPY	2023-09-22 17:00:00
2023-09-22 15:00:00	431.05	433.21	429.99	430.38	26696139	SPY	2023-09-22 16:00:00
2023-09-22 14:00:00	431.61	431.81	430.55	431.07	10166538	SPY	2023-09-22 15:00:00
2023-09-22 13:00:00	433.4082	433.46	431.21	431.62	9945130	SPY	2023-09-22 14:00:00
2023-09-22 12:00:00	432.92	433.76	432.655	433.4	6080341	SPY	2023-09-22 13:00:00
2023-09-22 11:00:00	433.67	434.1	432.89	432.91	7883392	SPY	2023-09-22 12:00:00
2023-09-22 10:00:00	432.465	433.81	431.96	433.66	13179158	SPY	2023-09-22 11:00:00
2023-09-22 09:00:00	432.89	435.435	431.67	432.4536	8450661	SPY	2023-09-22 10:00:00
2023-09-22 08:00:00	432.37	433.24	431.39	432.9	648879	SPY	2023-09-22 09:00:00
2023-09-22 07:00:00	432.35	432.47	432.05	432.4	186950	SPY	2023-09-22 08:00:00
2023-09-22 06:00:00	432.51	432.67	432.13	432.4	53936	SPY	2023-09-22 07:00:00
2023-09-22 05:00:00	432.04	432.62	431.85	432.51	24134	SPY	2023-09-22 06:00:00
2023-09-22 04:00:00	431.94	432.46	431.54	432.09	38730	SPY	2023-09-22 05:00:00
2023-09-21 20:00:00	431.39	431.39	431.39	431.39	1490927	SPY	2023-09-21 21:00:00
2023-09-21 19:00:00	431.43	431.49	431.03	431.12	59816	SPY	2023-09-21 20:00:00
2023-09-21 18:00:00	431.09	431.59	431.09	431.44	1666930	SPY	2023-09-21 19:00:00
2023-09-21 17:00:00	431.01	431.39	430.87	431.09	520963	SPY	2023-09-21 18:00:00
2023-09-21 16:00:00	431.42	438.5664	430.8	431.02	13286348	SPY	2023-09-21 17:00:00
2023-09-21 15:00:00	433.08	433.39	431.23	431.41	33436100	SPY	2023-09-21 16:00:00
2023-09-21 14:00:00	434.43	434.49	433.07	433.08	10456522	SPY	2023-09-21 15:00:00
2023-09-21 13:00:00	433.58	434.9	433.49	434.42	7256943	SPY	2023-09-21 14:00:00
2023-09-21 12:00:00	433.92	434.17	433.43	433.577	8123708	SPY	2023-09-21 13:00:00
2023-09-21 11:00:00	434.12	434.57	433.65	433.92	8182872	SPY	2023-09-21 12:00:00
2023-09-21 10:00:00	434.145	435.57	434.01	434.105	13738302	SPY	2023-09-21 11:00:00
2023-09-21 09:00:00	435.22	442.765	434.11	434.15	10182873	SPY	2023-09-21 10:00:00
2023-09-21 08:00:00	436.1481	438.64	434.5	435.18	1008765	SPY	2023-09-21 09:00:00
2023-09-21 07:00:00	436.13	436.32	435.18	435.31	409246	SPY	2023-09-21 08:00:00
2023-09-21 06:00:00	436.53	436.53	435.86	436.13	121106	SPY	2023-09-21 07:00:00
2023-09-21 05:00:00	436.94	437.25	436.43	436.52	45734	SPY	2023-09-21 06:00:00
2023-09-21 04:00:00	437.73	438.88	436.81	437.03	72579	SPY	2023-09-21 05:00:00
2023-09-20 20:00:00	438.64	438.64	438.64	438.64	1496594	SPY	2023-09-20 21:00:00
2023-09-20 19:00:00	438.1	438.19	437.85	437.89	77111	SPY	2023-09-20 20:00:00
2023-09-20 18:00:00	438.29	438.64	437.94	438.12	1594793	SPY	2023-09-20 19:00:00
2023-09-20 17:00:00	438.24	438.64	436.898	438.29	564972	SPY	2023-09-20 18:00:00
2023-09-20 16:00:00	438.58	442.7127	438.18	438.27	17774468	SPY	2023-09-20 17:00:00
2023-09-20 15:00:00	441.8	442.26	438.43	438.58	25564237	SPY	2023-09-20 16:00:00
2023-09-20 14:00:00	443.59	443.75	441.47	441.81	16664087	SPY	2023-09-20 15:00:00
2023-09-20 13:00:00	443.98	444.01	443.07	443.575	5244949	SPY	2023-09-20 14:00:00
2023-09-20 12:00:00	443.74	444.01	443.48	443.9703	3917703	SPY	2023-09-20 13:00:00
2023-09-20 11:00:00	443.63	443.9469	443.16	443.745	4473461	SPY	2023-09-20 12:00:00
2023-09-20 10:00:00	444.11	444.435	443.4	443.63	5378111	SPY	2023-09-20 11:00:00
2023-09-20 09:00:00	444.23	444.46	436.51	444.1	5122319	SPY	2023-09-20 10:00:00
2023-09-20 08:00:00	443.5919	444.26	442.22	444.235	429470	SPY	2023-09-20 09:00:00
2023-09-20 07:00:00	443.59	443.82	443.5	443.69	131914	SPY	2023-09-20 08:00:00
2023-09-20 06:00:00	443.53	443.67	443.33	443.63	36666	SPY	2023-09-20 07:00:00
2023-09-20 05:00:00	443.43	443.68	443.24	443.6	33510	SPY	2023-09-20 06:00:00
2023-09-20 04:00:00	442.98	443.46	442.65	443.42	44713	SPY	2023-09-20 05:00:00
2023-09-19 20:00:00	442.71	442.71	442.71	442.71	1057764	SPY	2023-09-19 21:00:00
2023-09-19 19:00:00	442.82	442.92	442.73	442.88	14515	SPY	2023-09-19 20:00:00
2023-09-19 18:00:00	442.78	442.92	442.71	442.77	1095202	SPY	2023-09-19 19:00:00
2023-09-19 17:00:00	442.81	445.2163	442.685	442.815	1146750	SPY	2023-09-19 18:00:00
2023-09-19 16:00:00	442.74	443.6391	441.0099	442.81	11414822	SPY	2023-09-19 17:00:00
2023-09-19 15:00:00	442.095	443.18	441.88	442.75	11682864	SPY	2023-09-19 16:00:00
2023-09-19 14:00:00	442.15	443.29	441.97	442.1	8320051	SPY	2023-09-19 15:00:00
2023-09-19 13:00:00	440.61	442.27	440.5	442.15	6852821	SPY	2023-09-19 14:00:00
2023-09-19 12:00:00	440.85	440.86	439.94	440.61	5977882	SPY	2023-09-19 13:00:00
2023-09-19 11:00:00	440.58	441.04	440.44	440.86	6847111	SPY	2023-09-19 12:00:00
2023-09-19 10:00:00	442.19	442.235	440.51	440.58	10261650	SPY	2023-09-19 11:00:00
2023-09-19 09:00:00	443.26	443.34	442.15	442.19	5459645	SPY	2023-09-19 10:00:00
2023-09-19 08:00:00	444.2491	444.5	443.23	443.27	403780	SPY	2023-09-19 09:00:00
2023-09-19 07:00:00	444.25	444.36	443.92	444.15	152952	SPY	2023-09-19 08:00:00
2023-09-19 06:00:00	444.33	444.56	444.2	444.24	29730	SPY	2023-09-19 07:00:00
2023-09-19 05:00:00	444.21	444.53	444.05	444.39	17506	SPY	2023-09-19 06:00:00
2023-09-19 04:00:00	444.06	444.37	443.92	444.25	10859	SPY	2023-09-19 05:00:00
2023-09-18 20:00:00	443.63	443.63	443.63	443.63	371674	SPY	2023-09-18 21:00:00
2023-09-18 19:00:00	443.93	443.99	443.84	443.92	20479	SPY	2023-09-18 20:00:00
2023-09-18 18:00:00	443.78	443.99	443.63	443.925	414695	SPY	2023-09-18 19:00:00
2023-09-18 17:00:00	443.75	462.5707	443.63	443.79	56512	SPY	2023-09-18 18:00:00
2023-09-18 16:00:00	443.63	444.0	437.18	443.755	5520538	SPY	2023-09-18 17:00:00
2023-09-18 15:00:00	443.53	443.73	443.175	443.64	13899878	SPY	2023-09-18 16:00:00
2023-09-18 14:00:00	444.31	444.52	443.175	443.54	6926843	SPY	2023-09-18 15:00:00
2023-09-18 13:00:00	444.47	444.79	444.155	444.31	3695170	SPY	2023-09-18 14:00:00
2023-09-18 12:00:00	444.64	444.97	444.28	444.4607	5032028	SPY	2023-09-18 13:00:00
2023-09-18 11:00:00	443.67	444.79	443.27	444.63	6923349	SPY	2023-09-18 12:00:00
2023-09-18 10:00:00	443.02	443.86	442.7101	443.67	8324773	SPY	2023-09-18 11:00:00
2023-09-18 09:00:00	443.09	443.76	442.56	443.04	5380046	SPY	2023-09-18 10:00:00
2023-09-18 08:00:00	443.97	444.695	442.38	443.08	448974	SPY	2023-09-18 09:00:00
2023-09-18 07:00:00	443.85	443.97	442.34	442.63	153201	SPY	2023-09-18 08:00:00
2023-09-18 06:00:00	443.79	444.02	443.57	443.9	24522	SPY	2023-09-18 07:00:00
2023-09-18 05:00:00	443.85	444.07	443.68	443.81	19770	SPY	2023-09-18 06:00:00
2023-09-18 04:00:00	444.0	444.21	443.81	443.85	26957	SPY	2023-09-18 05:00:00
2023-09-15 20:00:00	443.37	443.37	443.37	443.37	2609228	SPY	2023-09-15 21:00:00
2023-09-15 19:00:00	443.67	443.67	443.26	443.26	33606	SPY	2023-09-15 20:00:00
2023-09-15 18:00:00	443.51	448.745	443.37	443.61	2638729	SPY	2023-09-15 19:00:00
2023-09-15 17:00:00	443.4	443.9	443.37	443.52	212550	SPY	2023-09-15 18:00:00
2023-09-15 16:00:00	443.29	446.1295	443.0	443.47	19249163	SPY	2023-09-15 17:00:00
2023-09-15 15:00:00	443.875	443.99	442.92	443.29	25265288	SPY	2023-09-15 16:00:00
2023-09-15 14:00:00	443.98	443.99	443.18	443.87	9463165	SPY	2023-09-15 15:00:00
2023-09-15 13:00:00	445.18	445.19	443.02	443.97	10257688	SPY	2023-09-15 14:00:00
2023-09-15 12:00:00	445.1	445.38	444.83	445.18	6839077	SPY	2023-09-15 13:00:00
2023-09-15 11:00:00	444.551	445.32	444.28	445.095	16933651	SPY	2023-09-15 12:00:00
2023-09-15 10:00:00	446.4	446.935	444.53	444.55	16823917	SPY	2023-09-15 11:00:00
2023-09-15 09:00:00	448.21	448.49	446.0	446.3965	10920146	SPY	2023-09-15 10:00:00
2023-09-15 08:00:00	449.6082	450.36	448.17	448.22	732795	SPY	2023-09-15 09:00:00
2023-09-15 07:00:00	449.59	449.6	449.06	449.09	186202	SPY	2023-09-15 08:00:00
2023-09-15 06:00:00	449.38	449.6	449.22	449.6	36343	SPY	2023-09-15 07:00:00
2023-09-15 05:00:00	449.13	449.47	449.06	449.4	34317	SPY	2023-09-15 06:00:00
2023-09-15 04:00:00	449.49	449.68	445.0	449.1	50206	SPY	2023-09-15 05:00:00
2023-09-14 20:00:00	450.36	450.36	450.36	450.36	1133074	SPY	2023-09-14 21:00:00
2023-09-14 19:00:00	450.6418	450.87	450.6	450.67	41545	SPY	2023-09-14 20:00:00
2023-09-14 18:00:00	450.64	450.76	450.36	450.65	1179811	SPY	2023-09-14 19:00:00
2023-09-14 17:00:00	450.66	450.8	429.5878	450.66	631242	SPY	2023-09-14 18:00:00
